id;sentencas;documento
3b95690d7e9b4074b87c2c1476e2ec0b;['O que é Tecnologia da Informação?'];O que é Tecnologia da Informação?
36adbeb628cd48fd81e2650e40427cfe;['Quais definições conseguem determinar a expressão TI?'];Quais definições conseguem determinar a expressão TI?
a04aefa8ee294f05b83f0306c343caf2;['Em que lugar ficou a UFMS na edição de 2014 do Guia do Estudante?'];Em que lugar ficou a UFMS na edição de 2014 do Guia do Estudante?
f59233a559324c5aa82ce8dfa8f3c745;['Os cursos de pós-graduação englobam quais cursos?'];Os cursos de pós-graduação englobam quais cursos?
ba3433a97a9345b0bd1b93acd868eace;['Qual a segunda melhor universidade de Mato Grosso do Sul segundo a avaliação do Índice Geral de Cursos?'];Qual a segunda melhor universidade de Mato Grosso do Sul segundo a avaliação do Índice Geral de Cursos?
592e2fd9a4c44440a3af872c8fa1e1ac;['Qual o conceito da UFMS segundo a avaliação do Índice Geral de Cursos?'];Qual o conceito da UFMS segundo a avaliação do Índice Geral de Cursos?
449fdb4da01747518693065f01adaaa6;['Em que ano foi criado o curso de Medicina em Três Lagoas?'];Em que ano foi criado o curso de Medicina em Três Lagoas?
5a5ec083473f45e5ad2fb502fe70dae0;['O que foi concretizada com a divisão do estado de Mato Grosso?'];O que foi concretizada com a divisão do estado de Mato Grosso?
ea1f35d2c6564b3994dba89794bce13a;['Qual era o embrião do ensino superior público no sul do Mato Grosso?'];Qual era o embrião do ensino superior público no sul do Mato Grosso?
4ef1d63262d847ff83627070d824c2af;['Quando foi criado o Instituto Superior de Pedagogia em Corumbá?'];Quando foi criado o Instituto Superior de Pedagogia em Corumbá?
1d1c8ef8048b4551aa43298849bb3906;['Quando os cursos de Farmácia e Odontologia foram absorvidos?'];Quando os cursos de Farmácia e Odontologia foram absorvidos?
83bb139f5aa3458b998309aa2ef7ab41;['Como a instituição presta serviço à comunidade?'];Como a instituição presta serviço à comunidade?
c283b68f253b47b0b9348941be9d23d2;['Em qual canal é transmitido a TVU?'];Em qual canal é transmitido a TVU?
71ed1dfb37144bbfb36ce54a3c5d8122;['O que poderá ser transmitido pela rádio FM Educativa por caráter experimental com a assinatura do termo de cessão?'];O que poderá ser transmitido pela rádio FM Educativa por caráter experimental com a assinatura do termo de cessão?
c544d7e06882495d9cae47858818d730;['De que forma a Reitora responde por todos os atos no âmbito da Instituição?'];De que forma a Reitora responde por todos os atos no âmbito da Instituição?
95a4f3a33f0748bc977f461a399d118c;['Por quem se dá a administração central da UFMS?'];Por quem se dá a administração central da UFMS?
28d960c45c5f47c995680c4095603159;['Por quem é exercido o cargo de Reitor?'];Por quem é exercido o cargo de Reitor?
fb1f61b069ec4e968d07495c15cbc191;['Quais são os órgãos colegiados superiores da UFMS?'];Quais são os órgãos colegiados superiores da UFMS?
9d135fee26174dcfbb7f276d2fb0339c;['Quem é responsável por aproximar a Universidade da comunidade?'];Quem é responsável por aproximar a Universidade da comunidade?
bcb4b37f428e4f19bb439a233c10b3d0;['Através de qual sistema o acervo da biblioteca da UFMS está disponível para consulta na internet?'];Através de qual sistema o acervo da biblioteca da UFMS está disponível para consulta na internet?
fd8de2206a504159ab3f3164798fefc2;['O Pergamum é acessível por quais computadores?'];O Pergamum é acessível por quais computadores?
86703f3d233341669ac8d2bde1bd2b1f;['Onde se localiza a CBC?'];Onde se localiza a CBC?
71dbbf324d054924a3c503480486bb74;['Por quem foi desenvolvido o Pergamum?'];Por quem foi desenvolvido o Pergamum?
c5143c2ed9e34eeab1cc3e2665d7185c;['Por quem é regido o sistema de bibliotecas da UFMS?'];Por quem é regido o sistema de bibliotecas da UFMS?
a150586b2c4e4ae59b702dc74951f59f;['A UFMS abrange uma área geográfico-educacional de quantos km?'];A UFMS abrange uma área geográfico-educacional de quantos km?
f7a0038083254f5fb7cc0848cac3b20b;['Aproximadamente quantos municípios a UFMS atinge?'];Aproximadamente quantos municípios a UFMS atinge?
79a41ec252524c50acb09c6ee0008a73;['Em quais cidades a UFMS mantém campi?'];Em quais cidades a UFMS mantém campi?
865172fc41014fceb3797be1740a8b82;['Em quantas cidades a UFMS mantém campi?'];Em quantas cidades a UFMS mantém campi?
26f2ae969a804ba392e5bd0c62d58896;['O que é a UFMS?'];O que é a UFMS?
32ae5b677f30475ba175028d3f5e40a2;['Onde é sediada a UFMS?'];Onde é sediada a UFMS?
5394440b2ec445a080cea669a8cb2d33;['O que a UFMS visa participando do ensino e da preservação dos recursos naturais do meio ambiente?'];O que a UFMS visa participando do ensino e da preservação dos recursos naturais do meio ambiente?
a87b991228e2416097a91a22593ed44e;['O que motiva estudos e pesquisas ecológicas na UFMS?'];O que motiva estudos e pesquisas ecológicas na UFMS?
483b327d3f80408fa56ffa3e3778aabf;['Quais órgãos centrais são comuns em universidades?'];Quais órgãos centrais são comuns em universidades?
ec7cad0d2b8c46929c5cddea2f360a2c;['Em relação ao que as universidades são independentes?'];Em relação ao que as universidades são independentes?
7c60d7ee13eb4e2baa1cb28a3feaa398;['Qual a principal fonte de renda das universidades particulares?'];Qual a principal fonte de renda das universidades particulares?
78fefd6b50e0457bafdb7645e7a0a0f3;['Em quais áreas as universidades públicas possuem autonomia?'];Em quais áreas as universidades públicas possuem autonomia?
2fa0aec8272e47b7b46d2e0e067c8875;['Quem tutela as universidades públicas?'];Quem tutela as universidades públicas?
3a030719a6bb4b7c89c848604d153f1f;['Quem é responsável pela alocação de fundos públicos às universidades?'];Quem é responsável pela alocação de fundos públicos às universidades?
0c8d7a0093b6433d838a427425788606;['Quais são as unidades orgânicas de ensino de uma universidade?'];Quais são as unidades orgânicas de ensino de uma universidade?
932ca8db6bbb4b29ba77034e7fc5aca6;['Quando uma universidade pode construir uma federação de escolas?'];Quando uma universidade pode construir uma federação de escolas?
fb1dd28864324e9a9d6d657f7bb6a5f9;['Onde se estudava direito em 1088 na Itália?'];Onde se estudava direito em 1088 na Itália?
743ef3ebe7534df18e2a1c666dfe5b22;['Qual era a missão das universidades criadas após a universidade de Bolonha?'];Qual era a missão das universidades criadas após a universidade de Bolonha?
5e0856e8d330406083f62c47dfb93199;['Quais matérias Al-Azhar envolvia?'];Quais matérias Al-Azhar envolvia?
113fba61fbed440e8c751fe57922f7d0;['Qual é a segunda universidade mais antiga do mundo?'];Qual é a segunda universidade mais antiga do mundo?
676db8ebe2054d988fe324b0d1cf5525;['Quando o curso de medicina foi incluído em Al-Azhar'];Quando o curso de medicina foi incluído em Al-Azhar
6e9e5d16c1f44fb9acbef2d818a092e4;['O que Eduba ensinava?'];O que Eduba ensinava?
9b2b79fc2aa94e0da532466f7f9dd5f5;['Para que os pensadores fundavam escolas?'];Para que os pensadores fundavam escolas?
7cd8e80d638948fdaf8d626379112033;['Qual foi a primeira universidade?'];Qual foi a primeira universidade?
15856c35bea348f9a8aabd10d61f3db5;['Quando Eduba foi criada?'];Quando Eduba foi criada?
df71d214297d49dfbd3acd6eb6c997e6;['Quando foram fundadas as universidades mais próximas do conceito moderno?'];Quando foram fundadas as universidades mais próximas do conceito moderno?
b801cd5acba94beb9c87f9e880394e52;['Quem fundou a academia?'];Quem fundou a academia?
9b318d04be504fc19d969bd7d0c59260;['Com quantos alunos a universidade de Nalanda contava?'];Com quantos alunos a universidade de Nalanda contava?
69ac001c690c4a02a2151758743f6db3;['Como ficou conhecida a primeira universidade moderna?'];Como ficou conhecida a primeira universidade moderna?
4b3871f3dd7c46c2b1a66805c8a8b707;['Onde iniciou-se o desenvolvimento da primeira universidade árabe?'];Onde iniciou-se o desenvolvimento da primeira universidade árabe?
849ae78be47741869126c8fd756de2e8;['Onde surgiu a primeira universidade moderna?'];Onde surgiu a primeira universidade moderna?
9d09301cab1c42cc87026b33fa7f0ac6;['Quais áreas a universidade de Nalanda envolvia?'];Quais áreas a universidade de Nalanda envolvia?
ff9fc7bd93cb4b7ba077cbbc870755da;['Qual foi a causa do desaparecimento do antigo pensamento científico indiano?'];Qual foi a causa do desaparecimento do antigo pensamento científico indiano?
261a0d5523a64272b30476302957eb5f;['Quem saqueou a universidade de Nalanda?'];Quem saqueou a universidade de Nalanda?
2f1e3e2b0d26491ebf0895e9e8bae7e3;['Como a Universidade do Paraná é chamada hoje em dia?'];Como a Universidade do Paraná é chamada hoje em dia?
d91008d902d04a1bbffb6e1d0e0c3b06;['Qual a universidade mais antiga do Brasil?'];Qual a universidade mais antiga do Brasil?
45ef63e22a0c4a9f8f58dbf05064e51b;['A qual universidade era reservado o status de Universidade em Portugal?'];A qual universidade era reservado o status de Universidade em Portugal?
ffb5d611325f46bea9484ff638f1fb28;['Onde foi criada a Real Academia de Artilharia, Fortificação e Desenho?'];Onde foi criada a Real Academia de Artilharia, Fortificação e Desenho?
e5128561ebf94d5eb85d2e5d18059e60;['Qual era o objetivo da Real Academia de Artilharia, Fortificação e Desenho?'];Qual era o objetivo da Real Academia de Artilharia, Fortificação e Desenho?
0da25a57d22f463c8e9bb1590b4799dd;['Qual foi uma das primeiras escolas superiores especializadas do Brasil?'];Qual foi uma das primeiras escolas superiores especializadas do Brasil?
f417bfe6a66c4e358e9730d4e72f5b7d;['Quando começou o ensino superior no Brasil?'];Quando começou o ensino superior no Brasil?
9b7a4204cb0f4455bd2f8e2b7555556a;['Como estão distribuídas as universidades e outras instituições de ensino superior nos EUA?'];Como estão distribuídas as universidades e outras instituições de ensino superior nos EUA?
8e08bd2408a0487b85a0c2756638c18f;['O que as universidades públicas partilham em comum nos EUA?'];O que as universidades públicas partilham em comum nos EUA?
1c25ffd9584c40b986d20e796359394a;['Quando as universidades se tornaram bastante comuns nos EUA?'];Quando as universidades se tornaram bastante comuns nos EUA?
e14654d1e2de415ba14a169954ca27d8;['O que define a enfatização de uma universidade ao sistema?'];O que define a enfatização de uma universidade ao sistema?
98fd0355362742ff8fa7fb2c6570f843;['O que é uma universidade de múltiplos campi?'];O que é uma universidade de múltiplos campi?
d388a6ea96dc4281b80d5ed7c51aa747;['O que é universidade?'];O que é universidade?
c46481831a954f67bda5095f9af9a099;['Quais níveis de educação uma universidade fornece?'];Quais níveis de educação uma universidade fornece?
11d3a360b76f46ba9003142b527010ce;['o que o acadêmico deve preencher?'];o que o acadêmico deve preencher?
c433197a1fad4e65962072dcb3ef33ca;['onde deve constar o conteúdo a ser avaliado?'];onde deve constar o conteúdo a ser avaliado?
612b2f9c46cd4ec8b2950d3e942b7ffe;['por quantos docentes deve ser composta a banca examinadora?'];por quantos docentes deve ser composta a banca examinadora?
95c7ecf942fb4af28a05eb425e6dbc51;['qual a nota mínima para o acadêmico que requisitou abreviação de curso ser aprovado?'];qual a nota mínima para o acadêmico que requisitou abreviação de curso ser aprovado?
9336679ab6024bd9805846fcd977b4a0;['qual o limite de dias para o acadêmico que requisitou abreviação de curso ser informado do conteúdo?'];qual o limite de dias para o acadêmico que requisitou abreviação de curso ser informado do conteúdo?
666893fc4e644186b42a6b5d34227c2c;['quem deve fazer o registro no siscad?'];quem deve fazer o registro no siscad?
84b0eef8870841c5bf638cd3e54b0284;['quem dá a nota final ao acadêmico?'];quem dá a nota final ao acadêmico?
ca51b6877ab44121afa9e7bbb77dc9fa;['até quando o acadêmico deverá frequentar regularmente as disciplinas após solicitar dispensa por abreviação de curso?'];até quando o acadêmico deverá frequentar regularmente as disciplinas após solicitar dispensa por abreviação de curso?
91c0e15bb1004019ba980525ee59c67f;['por quem o pedido de avaliação é analisado?'];por quem o pedido de avaliação é analisado?
cbf14ad3cfbb434ea22de33bd4166ceb;['quais as condições para solicitar dispensa para fins de abreviação de curso?'];quais as condições para solicitar dispensa para fins de abreviação de curso?
cb065afcfc0a41b2a4bca0e771538c25;['na solicitação de abreviação de curso, quais disciplinas o acadêmico não pode solicitar dispensa?'];na solicitação de abreviação de curso, quais disciplinas o acadêmico não pode solicitar dispensa?
c8ca5537da2349dcbbaa9fd361adb3d7;['o que o acadêmico pode solicitar caso este apresente extraordinário rendimento acadêmico?'];o que o acadêmico pode solicitar caso este apresente extraordinário rendimento acadêmico?
7f1b8749808f4d0e976ee31126bf50ce;['onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?'];onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
edde5922a8434305bbb5c1f811224def;['quem avaliará a proposta para projeto pedagógico de curso?'];quem avaliará a proposta para projeto pedagógico de curso?
469d76da2c554a7495e398bbc77a80a9;['como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?'];como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
6983512115b44399a6ac0ab7e7e5603c;['onde é realizada a matrícula em disciplinas obrigatórias?'];onde é realizada a matrícula em disciplinas obrigatórias?
38087b76b3674f84bb471fdce0103265;['onde está definido o prazo para renovação de matrícula?'];onde está definido o prazo para renovação de matrícula?
c9429438089f465b814bfd28ffda262e;['o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?'];o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
bb7dc667337b4cf2af309d60a1f1ecb2;['como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?'];como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
3101e1367c244d57b081351fa8466297;['o que deve constar no formulário de inscrição?'];o que deve constar no formulário de inscrição?
f5675954f12c4b6e9df34570d70bc215;['o que o acadêmico deve preencher na fase de inscrição?'];o que o acadêmico deve preencher na fase de inscrição?
ad7b1014f19b48d2a3a25b745b437b94;['quais incisos os acadêmicos deve cumprir?'];quais incisos os acadêmicos deve cumprir?
c31fd29b500e4fedbbd80604f4b91d05;['quais são as fases da renovação de matrícula?'];quais são as fases da renovação de matrícula?
ec08ceed036f46c5928ec6b2b2b09057;['a partir de quando o semestre de posicionamento é contado?'];a partir de quando o semestre de posicionamento é contado?
c9aee60eebfc450eac6b7d5863ce46a9;['qual ordem a distribuição das vagas disponíveis deve seguir?'];qual ordem a distribuição das vagas disponíveis deve seguir?
f01752fd502c4371b20bcfcee79d9e50;['quem define o semestre de posicionamento?'];quem define o semestre de posicionamento?
60b0b78512784ff1968c1a088cf0ebdc;['o que os membros do nde devem assegurar?'];o que os membros do nde devem assegurar?
0135502eb7d8448492ce6aceb1d64cd6;['por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?'];por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
fc24539d600841aab8164f7894d475a2;['quais os critérios de constituição do nde?'];quais os critérios de constituição do nde?
23734ed2db934d8ebcdc369ed2200dde;['quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?'];quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
d86e46a93eea4d1a893f20dac6df235b;['o que os membros do nde devem exercer?'];o que os membros do nde devem exercer?
cf4e6980b419423d84996cb802ba9fdc;['o que é nde?'];o que é nde?
fd743cb55d85462f8981bd51fe92f50e;['quais são as atribuições acadêmicas do nde?'];quais são as atribuições acadêmicas do nde?
011eedd6ab584e1fa7492c0824b7b935;['qual a constituição do núcleo docente estruturante (nde)?'];qual a constituição do núcleo docente estruturante (nde)?
b33c7e6158a84deab569024565566484;['o que deve o núcleo docente estruturante zelar?'];o que deve o núcleo docente estruturante zelar?
fc57d366ec674b21a423d6c93c7af751;['como deve ser elaborado o projeto pedagógico?'];como deve ser elaborado o projeto pedagógico?
39fd8cfbb7e54ca280c4fc09bdc91a1a;['como fica a componente curricular não disciplinar no siscad?'];como fica a componente curricular não disciplinar no siscad?
04bcd33529f843149dca39aadd274820;['quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?'];quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
ac7a14ed0b6946448a4fe7b65f1491f4;['quem avalia a solicitação de regime de exercícios domiciliares?'];quem avalia a solicitação de regime de exercícios domiciliares?
9f5fed773fbc4237b5d92d841ac100a3;['o que é regime de exercícios domiciliares?'];o que é regime de exercícios domiciliares?
60c0cd63c6c34005904a38bd1005b67a;['onde entrego o requerimento?'];onde entrego o requerimento?
c2bb4a1d5ea044b2a336034ef26a8c59;['quais são as atividades para o regime de exercícios domiciliares?'];quais são as atividades para o regime de exercícios domiciliares?
f43f22b9b0084f8ba53fd6711c7406fe;['o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?'];o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
28237b37fede477fac0ca86e5ee76d35;['quantas vezes posso solicitar aproveitamento de estudos?'];quantas vezes posso solicitar aproveitamento de estudos?
1239bbf8a6b2479390bc55f05e1f2835;['o que deverá conter o plano de estudos?'];o que deverá conter o plano de estudos?
b7f0b4f8c67647b3a4f351a9a8dd4fae;['por quem será aprovado o plano de estudos?'];por quem será aprovado o plano de estudos?
3bbe26dfe8db43e0929b6fc4833e02bb;['quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?'];quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
a26514604742471aa70c564ea2085ab7;['quem compôe a comissão de sindicância?'];quem compôe a comissão de sindicância?
bd6b3b2b1c7b4c49a3affa5ac5b54f31;['o que compete ao reitor?'];o que compete ao reitor?
cf7cddba63154cdebada01476a2f1df4;['a aprovação nas disciplinas depende do que?'];a aprovação nas disciplinas depende do que?
2badf544caa347d38244e7ee71cff453;['qual o número mínimo de alunos para se ter uma disciplina regular?'];qual o número mínimo de alunos para se ter uma disciplina regular?
1afb90f9b7424d268d7685d5fdc776c4;['quem é responsável pela verificação do cumprimento das atividades complementares?'];quem é responsável pela verificação do cumprimento das atividades complementares?
cdf7c64e4a3a46a09bc152a1646d66a9;['qual a frequência mínima exigida para aprovação em uma disciplina?'];qual a frequência mínima exigida para aprovação em uma disciplina?
8150ec1777054fc8838a52c1f2223290;['como o acadêmico solicita revisão de avaliação de disciplina?'];como o acadêmico solicita revisão de avaliação de disciplina?
6ad8ea15044147118087cddcb8563df2;['como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?'];como é organizada a estruta curricular para acadêmicos ingressantes com aproveitamento de crédito ou disciplinas?
147a388a4c644a3bb4cb7f164b051a69;['como o aluno deve solicitar a revisão de sua frequência em uma disciplina?'];como o aluno deve solicitar a revisão de sua frequência em uma disciplina?
cc0de43583864b86b70a9db14bebc2f1;['em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?'];em quantas discplinas o acadêmico poderá inscrever-se durante o período letivo especial?
f416bb9df47243a5bbd4ff98096fe27c;['qual o período maximo de duração do trancamento?'];qual o período maximo de duração do trancamento?
568a6fa71815493e865cc15dc4ea5a26;['como faço para não perder o vínculo acadêmico?'];como faço para não perder o vínculo acadêmico?
130b020ab6854bf7a61e7bf47eb9a86b;['qual a carga horária mínima do encontro presencial?'];qual a carga horária mínima do encontro presencial?
4f95eb720bbe4db597cae6a75bfe5fcf;['de quando é a resolução no 401?'];de quando é a resolução no 401?
95df2b0f5ad445ccbb8f01b45e30b578;['o que a resolução no 401 estabelece?'];o que a resolução no 401 estabelece?
84019492bb304797ad31199c4bc498fa;['existe lei sobre a transferência compulsória?'];existe lei sobre a transferência compulsória?
