id;sentencas;documento;respondivel
56d11bca17492d1400aab9a5;['Who drove through the Queens-Midtown Tunnel before anyone else?'];Who drove through the Queens-Midtown Tunnel before anyone else?;1
5a8c819efd22b3001a8d8985;['What did Pilate call for to make it easier to tell time?'];What did Pilate call for to make it easier to tell time?;0
573360014776f4190066090e;['What are risks called that generate severe adverse consequences with small probability but generous compensation the rest of the time?'];What are risks called that generate severe adverse consequences with small probability but generous compensation the rest of the time?;1
572706815951b619008f84d5;['Which specific term is unregulated but still oft associated with professionals when it comes to food and diets?'];Which specific term is unregulated but still oft associated with professionals when it comes to food and diets?;1
5726e8d8dd62a815002e94b5;['On what day was Paul VI born?'];On what day was Paul VI born?;1
572f5f7a947a6a140053c8d0;['Where was the Baghdad Railway Suppose to connect?'];Where was the Baghdad Railway Suppose to connect?;1
5ad3d467604f3c001a3ff2a7;['Who attempted to enact measures of soccer reform?'];Who attempted to enact measures of soccer reform?;0
572ffbaa947a6a140053cee8;['Western governments considered Islamists to be the lesser of two evils when compared to whom?'];Western governments considered Islamists to be the lesser of two evils when compared to whom?;1
5726d075dd62a815002e911a;['Who was the fitness trainer that Madonna was involved with?'];Who was the fitness trainer that Madonna was involved with?;1
570d53f9b3d812140066d6c5;['When were the Serranos Towers constructed?'];When were the Serranos Towers constructed?;1
570953a7efce8f15003a7dff;['What channels were removed from the network in March of 2007?'];What channels were removed from the network in March of 2007?;1
56fae1078f12f31900630227;['How many Dubai-based airlines are owned by Somalis?'];How many Dubai-based airlines are owned by Somalis?;1
570c4b09fed7b91900d4584f;['When did Joan Gamper become the president of the Barcelona club?'];When did Joan Gamper become the president of the Barcelona club?;1
5729e1e36aef0514001550bd;['If the average U.S. worker were to complete an additional year of school, what amount of growth would be generated over 5 years?'];If the average U.S. worker were to complete an additional year of school, what amount of growth would be generated over 5 years?;1
5ad28abdd7d075001a4299c6;['What brought trust between the German and Soviet governments?'];What brought trust between the German and Soviet governments?;0
5728e578ff5b5019007da8f7;"[""Dean's admiration for internet campaigning accredited his strength as what?""]";Dean's admiration for internet campaigning accredited his strength as what?;1
5ad2aaf8d7d075001a429e56;['Who did RapidMind acquire in 2009?'];Who did RapidMind acquire in 2009?;0
5705fd8475f01819005e7844;['The mountain ranges tail off into what kind of geographical formation?'];The mountain ranges tail off into what kind of geographical formation?;1
5a7e50c270df9f001a875702;['Who commissioned the Iliad?'];Who commissioned the Iliad?;0
572694b7dd62a815002e8a40;['Who does Vasari believe destroyed ancient buildings after they conquered Rome?'];Who does Vasari believe destroyed ancient buildings after they conquered Rome?;1
5733bf84d058e614000b61c0;['What is the daily student paper at Notre Dame called?'];What is the daily student paper at Notre Dame called?;1
5ad2b1c2d7d075001a429f62;['Who filmed the documentary on The Sanders Women of Shreveport, Louisiana?'];Who filmed the documentary on The Sanders Women of Shreveport, Louisiana?;0
573126ae05b4da19006bcdf4;['What organization is often seen as a great power in addition to member counties?'];What organization is often seen as a great power in addition to member counties?;1
57325556e99e3014001e66d2;"[""What is the term for Jehovah's Witnesses' rejection of certain secular requirements and medical treatments?""]";What is the term for Jehovah's Witnesses' rejection of certain secular requirements and medical treatments?;1
572772165951b619008f8a15;['What are the Universities waiting for before proceeding with the lawsuit?'];What are the Universities waiting for before proceeding with the lawsuit?;1
573354414776f41900660846;['What led to bad investments by asset managers in over-priced credit assets?'];What led to bad investments by asset managers in over-priced credit assets?;1
56cf755f4df3c31400b0d7cd;"[""What name did Kanye's early production style coin.""]";What name did Kanye's early production style coin.;1
5728d89f3acd2414000e0017;['How many suburban villes nouvelles did Paul Delouvrier constuct?'];How many suburban villes nouvelles did Paul Delouvrier constuct?;1
56cee873aab44d1400b88c77;['What artistic movement caused New York to overtake Paris as the global art center?'];What artistic movement caused New York to overtake Paris as the global art center?;1
572813642ca10214002d9d5e;['Who founded the Amsterdam based comedy theater Boom Chicago?'];Who founded the Amsterdam based comedy theater Boom Chicago?;1
5a1ce37a4ea40d0018b06f77;['What changed from religious services to private churches?'];What changed from religious services to private churches?;0
5ad3ffc5604f3c001a3ffca1;['When were oldly minted coins presented to ensure they met standards?'];When were oldly minted coins presented to ensure they met standards?;0
57276d92708984140094dd49;['What do you get when you combine a lysosome and a phagosome?'];What do you get when you combine a lysosome and a phagosome?;1
5a64fb54c2b11c001a425b6a;['What is different in a compact code?'];What is different in a compact code?;0
57282b823acd2414000df611;['Along with being free and providing constant connectivity, what other feature does PS Network offer users?'];Along with being free and providing constant connectivity, what other feature does PS Network offer users?;1
570d512ab3d812140066d6ab;['What feature of Valencia used to be a minaret?'];What feature of Valencia used to be a minaret?;1
5730035e04bcaa1900d77002;['Where was the Muslim Brotherhood founded?'];Where was the Muslim Brotherhood founded?;1
57264efddd62a815002e8138;['When was the cabinet-level Energy Department created?'];When was the cabinet-level Energy Department created?;1
57268047f1498d1400e8e1e1;['Inhabitants of Judah are known as what?'];Inhabitants of Judah are known as what?;1
572816292ca10214002d9d8e;['The failed coup caused what effects?'];The failed coup caused what effects?;1
5ad11e5a645df0001a2d0e20;['What percentage range of uranium dioxide is usually contained in low-grade uranium ore?'];What percentage range of uranium dioxide is usually contained in low-grade uranium ore?;0
572821484b864d190016451b;['The economy grows at what rate in the last few years?'];The economy grows at what rate in the last few years?;1
5a53e21dbdaabd001a3867b6;['What church did the Armenian Apostolic Church break away from?'];What church did the Armenian Apostolic Church break away from?;0
56de8ef74396321400ee2a1a;['What was the name of the cultural association that wanted to build a Terminator statue?'];What was the name of the cultural association that wanted to build a Terminator statue?;1
5ad36d6b604f3c001a3fe1ff;['What percent lower was Dell buying its notebooks in Taiwan?'];What percent lower was Dell buying its notebooks in Taiwan?;0
570c119e6b8089140040fb12;['What team is dominate in won games in La Liga?'];What team is dominate in won games in La Liga?;1
56d1d4d3e7d4791d00902276;"[""What language did Chopin's father teach?""]";What language did Chopin's father teach?;1
5acf8ff377cf76001a685279;['Where is the start capacitor commonly mounted?'];Where is the start capacitor commonly mounted?;0
5acd878b07355d001abf45dc;['Who finished construction of a 40,000-tonne Vikrant-class carrier in 2009?'];Who finished construction of a 40,000-tonne Vikrant-class carrier in 2009?;0
572a1e9daf94a219006aa801;['What ruler recognized the Ottomans in 1547?'];What ruler recognized the Ottomans in 1547?;1
5727a9562ca10214002d9319;['What did the banning of the two dialects include?'];What did the banning of the two dialects include?;1
5a592d703e1742001a15cfed;['Who was the first geologist?'];Who was the first geologist?;0
57268da7f1498d1400e8e39e;['What was the period called that was 505 million years ago?'];What was the period called that was 505 million years ago?;1
56e0a5b6231d4119001ac323;['On what date was the Declaration of State Sovereignty of the Russian SFSR adopted?'];On what date was the Declaration of State Sovereignty of the Russian SFSR adopted?;1
5730cae6aca1c71400fe5acd;['When did Diogo Cao explore Namibia?'];When did Diogo Cao explore Namibia?;1
56f977339e9bad19000a0966;['What percentage of Marshall Islanders belong to the Assemblies of God?'];What percentage of Marshall Islanders belong to the Assemblies of God?;1
5a8c906afd22b3001a8d8b18;['What book did Douglas Stuart summarize?'];What book did Douglas Stuart summarize?;0
56f8dcbe9e9bad19000a061b;"['Which of the ""Three Queens"" has a number in its name?']";"Which of the ""Three Queens"" has a number in its name?";1
5a38ceaaa4b263001a8c1934;['What did Mazda establish in the US in 1973?'];What did Mazda establish in the US in 1973?;0
5730bb522461fd1900a9d012;['the US expansion Westward could be viewed as what type of colonialism?'];the US expansion Westward could be viewed as what type of colonialism?;1
572662b9708984140094c46f;['What concept is based on adherence to Masonic Landmarks, basic membership requirements, and tenets and rituals of the craft?'];What concept is based on adherence to Masonic Landmarks, basic membership requirements, and tenets and rituals of the craft?;1
